"seq_name","Case_no","Accession","Host","Sample_type","Preferred_date","Date_source","Barangay","Municipality","Municipality_std","Province","Province_std","Region","Region_std","Latitude","Longitude","Source","Author","Pubmed","Genome_coverage","Host_scientific","Host_common","Host_type","Major_Island","seq_name.y"
"R7-21-161",NA,NA,"Canis familiaris",NA,"=""18-Oct-2021""","date_collected","Pusok","Lapu-Lapu City","Cebu-Lapu-Lapu City","Cebu","Cebu","Central Visayas","Region VII (Central Visayas)",10.29788925,123.9784138,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Visayas","R7-21-161"
"R9-010",NA,NA,"Felis catus",NA,"=""27-Jan-2020""","date_collected","San Roque","Zamboanga City","Zamboanga del Sur-Bayog","Zamboanga del Sur","Zamboanga del Sur","Region IX (Zamboanga Peninsula)","Region IX (Zamboanga Peninsula)",7.154200895,122.139348,"phd; manual_correction",NA,NA,NA,"Felis catus","Cat","Domestic","Mindanao","R9-010"
"R9-074",NA,NA,"Canis familiaris",NA,"=""20-Aug-2021""","date_collected","Cogon","Vincenzo A. Sagun","Zamboanga del Sur-Bayog","Zamboanga del Sur","Zamboanga del Sur","Region IX (Zamboanga Peninsula)","Region IX (Zamboanga Peninsula)",7.519657705,123.1738437,"phd; manual_correction",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","R9-074"
"R9-089",NA,NA,"Canis familiaris",NA,"=""07-Oct-2021""","date_collected","Pangi","Ipil","Zamboanga Sibugay-Ipil","Zamboanga Sibugay","Zamboanga Sibugay","Region IX (Zamboanga Peninsula)","Region IX (Zamboanga Peninsula)",7.780235248,122.5765115,"phd; manual_correction",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","R9-089"
"R9-105",NA,NA,"Canis familiaris",NA,"=""09-Dec-2021""","date_collected","Lopoc","Labason","Zamboanga del Norte-Labason","Zamboanga del Norte","Zamboanga del Norte","Region IX (Zamboanga Peninsula)","Region IX (Zamboanga Peninsula)",8.030135135,122.5303567,"phd; manual_correction",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","R9-105"
"RADDL1-16-153",NA,NA,"Canis familiaris",NA,"=""18-Jul-2016""","date_collected","Real","Urbiztondo","Pangasinan-Urbiztondo","Pangasinan","Pangasinan","Ilocos Region","Region I (Ilocos Region)",15.82353439,120.3636915,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL1-16-153"
"RADDL1-16-154",NA,NA,"Dog",NA,"=""21-Jul-2016""","date_collected","Torac, Malay","San Carlos City","Pangasinan-San Carlos City","Pangasinan","Pangasinan","Ilocos Region (I)","Region I (Ilocos Region)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL1-16-154"
"RADDL1-16-166",NA,NA,"Canis familiaris",NA,"=""09-Aug-2016""","date_collected","West","unknown","Pangasinan-Agno","Pangasinan","Pangasinan","Ilocos Region","Region I (Ilocos Region)",15.99415023,120.3184423,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL1-16-166"
"RADDL3-1038",NA,NA,"Dog",NA,"=""22-Oct-2015""","date_collected","CM Recto","Angeles City","Pampanga-Angeles City","Pampanga","Pampanga","Central Luzon (III)","Region III (Central Luzon)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL3-1038"
"RADDL3-1045",NA,NA,"Canis familiaris",NA,"=""23-Oct-2015""","date_collected","St. Francis","Limay","Bataan-Limay","Bataan","Bataan","Central Luzon","Region III (Central Luzon)",14.53878982,120.5544428,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL3-1045"
"RADDL3-15-172",NA,NA,"Canis familiaris",NA,"=""12-Feb-2015""","date_collected","Cvo","San Jose  City","Nueva Ecija-San Jose City","Nueva Ecija","Nueva Ecija","Central Luzon","Region III (Central Luzon)",15.78462183,120.9975839,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL3-15-172"
"RADDL3-16-1008",NA,NA,"Canis familiaris",NA,"=""27-Oct-2016""","date_collected","Pamaldan","Cabanatuan City","Nueva Ecija-Cabanatuan City","Nueva Ecija","Nueva Ecija","Central Luzon","Region III (Central Luzon)",15.49243695,120.9899426,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL3-16-1008"
"RADDL3-16-468",NA,NA,"Canis familiaris",NA,"=""01-Jun-2016""","date_collected","Sta Teresita","Angeles  City","Pampanga-Angeles City","Pampanga","Pampanga","Central Luzon","Region III (Central Luzon)",15.14555779,120.5862479,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL3-16-468"
"RADDL3-16-521",NA,NA,"Canis familiaris",NA,"=""15-Jun-2016""","date_collected","Bulihan","Malolos City","Bulacan-Malolos City","Bulacan","Bulacan","Central Luzon","Region III (Central Luzon)",14.82958643,120.8367451,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL3-16-521"
"RADDL3-16-627",NA,NA,"Canis familiaris",NA,"=""27-Jul-2016""","date_collected","Ligas","Malolos City","Bulacan-Malolos City","Bulacan","Bulacan","Central Luzon","Region III (Central Luzon)",14.82958643,120.8367451,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL3-16-627"
"RADDL3-845",NA,NA,"Canis familiaris",NA,"=""02-Sep-2015""","date_collected","San Jose","Floridablanca","Pampanga-Floridablanca","Pampanga","Pampanga","Central Luzon","Region III (Central Luzon)",14.98771276,120.4868625,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL3-845"
"RADDL4B-23-042","R-56",NA,"Dog",NA,"=""07-Jul-2023""","date_collected","Matutuna","San Andres","Romblon-San Andres","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.485430189542,122.037858315898,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-042"
"RADDL4B-23-044","OM-35",NA,"Dog",NA,"=""01-Aug-2023""","date_collected","Libtong","Roxas","Oriental Mindoro-Roxas","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",12.62432924,121.5031667,"speedier",NA,NA,0.9893,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-044"
"RADDL4B-23-045","R-58",NA,"Dog",NA,"=""03-Aug-2023""","date_collected","Linawan","San Andres","Romblon-San Andres","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.5613811526055,122.024643646665,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-045"
"RADDL4B-23-046","R-59",NA,"Dog",NA,"=""04-Jul-2023""","date_collected","Carmen","San Agustin","Romblon-San Agustin","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.6207441732869,122.112268131429,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-046"
"RADDL4B-23-047","OM-36",NA,"Dog",NA,"=""23-Aug-2023""","date_collected","San Isidro","Puerto Galera","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",13.37785692,120.8703821,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-047"
"RADDL4B-23-049","OM-37",NA,"Dog",NA,"=""31-Aug-2023""","date_collected","Bagumbayan I","Bongabong","Oriental Mindoro-Bongabong","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",12.74706568,121.4748503,"speedier",NA,NA,0.9889,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-049"
"RADDL4B-23-052","R-61",NA,"Dog",NA,"=""29-Aug-2023""","date_collected","Mat-I","Santa Fe","Romblon-Santa Fe","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.1825790019622,121.982068760844,"speedier",NA,NA,0.9887,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-052"
"RADDL4B-23-056","R-63",NA,"Dog",NA,"=""11-Sep-2023""","date_collected","Concepcion Norte","Santa Maria","Romblon-Santa Maria","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.4009725318673,122.089783542696,"speedier",NA,NA,0.9882,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-056"
"RADDL4B-23-057","M-1",NA,"Pig",NA,"=""24-Sep-2023""","date_collected","Apitong","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.45365494,121.8709323,"speedier",NA,NA,0.9887,"Sus scrofa domesticus","Pig","Livestock","Luzon","RADDL4B-23-057"
"RADDL4B-23-058","OM-38",NA,"Dog",NA,"=""02-Oct-2023""","date_collected","Poblacion III","Victoria","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",13.1693714,121.2550578,"speedier",NA,NA,0.9485,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-058"
"RADDL4B-23-060","M-2",NA,"Dog",NA,"=""06-Oct-2023""","date_collected","Balogo","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.46850874,121.8289235,"speedier",NA,NA,0.9716,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-060"
"RADDL4B-23-061","M-3",NA,"Dog",NA,"=""09-Oct-2023""","date_collected","Agumaymayan","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.44998665,121.8994821,"speedier",NA,NA,0.9885,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-061"
"RADDL4B-23-065","M-4",NA,"Dog",NA,"=""23-Oct-2023""","date_collected","Laylay","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.43668126,121.8203817,"speedier",NA,NA,0.9717566209,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-065"
"RADDL4B-23-070","M-10",NA,"Dog",NA,"=""23-Oct-2023""","date_collected","Pili","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.46393265,121.8260512,"speedier",NA,NA,0.9885,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-070"
"RADDL4B-23-072","M-9",NA,"Dog",NA,"=""23-Oct-2023""","date_collected","Bocboc","Mogpog","Marinduque-Mogpog","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.47143036,121.9410823,"speedier",NA,NA,0.9713,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-072"
"RADDL4B-23-076","R-66",NA,"Dog",NA,"=""17-Oct-2023""","date_collected","Poblacion","Alcantara","Romblon-Alcantara","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.2598547361178,122.053286260471,"speedier",NA,NA,0.972,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-076"
"RADDL4B-23-080","R-67",NA,"Dog",NA,"=""26-Oct-2023""","date_collected","Pangulo","Calatrava","Romblon-Calatrava","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.6133966287614,122.093403546437,"speedier",NA,NA,0.9874,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-080"
"RADDL4B-23-081","R-65",NA,"Dog",NA,"=""30-Sep-2023""","date_collected","Bachawan","San Agustin","Romblon-San Agustin","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.4577618696032,122.090565303083,"speedier",NA,NA,0.9711,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-081"
"RADDL4B-23-085","M-13",NA,"Dog",NA,"=""20-Aug-2023""","date_collected","Maligaya","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.47444205,121.840682,"speedier",NA,NA,0.9891,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-085"
"RADDL4B-23-089","M-14",NA,"Dog",NA,"=""20-Jul-2023""","date_collected","Maligaya","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.47444205,121.840682,"speedier",NA,NA,0.9509721757,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-089"
"RADDL4B-23-090","OM-41",NA,"Dog",NA,"=""16-Nov-2023""","date_collected","Ilag","San Teodoro","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",13.45164877,120.9775215,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-090"
"RADDL4B-23-092","M-15",NA,"Dog",NA,"=""07-Dec-2023""","date_collected","Balimbing","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.43694015,121.8821268,"speedier",NA,NA,0.9507207509,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-092"
"RADDL4B-23-093","M-20",NA,"Goat",NA,"=""26-Nov-2023""","date_collected","Lupac","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.45972903,121.8180698,"speedier",NA,NA,0.9888,"Capra hircus","Goat","Livestock","Luzon","RADDL4B-23-093"
"RADDL4B-23-094","M-21",NA,"Dog",NA,"=""28-Nov-2023""","date_collected","Maligaya","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.47444205,121.840682,"speedier",NA,NA,0.9146832048,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-094"
"RADDL4B-23-095","M-22",NA,"Dog",NA,"=""28-Nov-2023""","date_collected","Laon","Mogpog","Marinduque-Mogpog","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.4919948,121.8532421,"speedier",NA,NA,0.9888,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-095"
"RADDL4B-23-097","M-23",NA,"Dog",NA,"=""27-Nov-2023""","date_collected","Poctoy","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.43235691,121.8690073,"speedier",NA,NA,0.9889,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-097"
"RADDL4B-23-098","M-24",NA,"Dog",NA,"=""27-Nov-2023""","date_collected","Cawit","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.38170012,121.8415498,"speedier",NA,NA,0.9887,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-098"
"RADDL4B-23-099","M-25",NA,"Dog",NA,"=""30-Nov-2023""","date_collected","Bunganay","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.38814351,121.830912,"speedier",NA,NA,0.9889,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-099"
"RADDL4B-23-100","M-26",NA,"Pig",NA,"=""05-Dec-2023""","date_collected","Tabigue","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.4508379,121.820882,"speedier",NA,NA,0.9889,"Sus scrofa domesticus","Pig","Livestock","Luzon","RADDL4B-23-100"
"RADDL4B-23-101","M-27",NA,"Dog",NA,"=""05-Dec-2023""","date_collected","Hinapulan","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.40056028,121.9413747,"speedier",NA,NA,0.9886,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-101"
"RADDL4B-23-104","R-70",NA,"Dog",NA,"=""12-Dec-2023""","date_collected","Poblacion","Alcantara","Romblon-Alcantara","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.2598547361178,122.053286260471,"speedier",NA,NA,0.9885,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-104"
"RADDL4B-23-105","R-69",NA,"Dog",NA,"=""13-Nov-2023""","date_collected","Poblacion","Looc","Romblon-Looc","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.2710913046505,122.007370649571,"speedier",NA,NA,0.9878,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-23-105"
"RADDL4B-24-001","M-29",NA,"Dog",NA,"=""05-Jan-2024""","date_collected","Dampulan","Torrijos","Marinduque-Torrijos","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.23584673,122.0313094,"speedier",NA,NA,0.9891,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-001"
"RADDL4B-24-002","M-30",NA,"Dog",NA,"=""09-Jan-2024""","date_collected","Malusak","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.44708203,121.8412843,"speedier",NA,NA,0.9883,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-002"
"RADDL4B-24-003","M-31",NA,"Dog",NA,"=""09-Jan-2024""","date_collected","Masiga","Gasan","Marinduque-Gasan","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.35871898,121.8255082,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-003"
"RADDL4B-24-007","OM-45",NA,"Dog",NA,"=""17-Jan-2024""","date_collected","Poblacion","Bansud","Oriental Mindoro-Bansud","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",12.84652574,121.4611416,"speedier",NA,NA,0.9702480724,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-007"
"RADDL4B-24-009","OM-46",NA,"Dog",NA,"=""29-Jan-2024""","date_collected","Balatero","Puerto Galera","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",13.34693739,120.8836262,"speedier",NA,NA,0.9873,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-009"
"RADDL4B-24-011","M-38",NA,"Dog",NA,"=""24-Jan-2024""","date_collected","Laylay","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.43668126,121.8203817,"speedier",NA,NA,0.9889,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-011"
"RADDL4B-24-012","M-40",NA,"Dog",NA,"=""25-Jan-2024""","date_collected","Poblacion","Torrijos","Marinduque-Torrijos","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.32381038,122.0762274,"speedier",NA,NA,0.9713,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-012"
"RADDL4B-24-013","M-34",NA,"Dog",NA,"=""16-Jan-2024""","date_collected","Buangan","Torrijos","Marinduque-Torrijos","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.31305087,122.0537056,"speedier",NA,NA,0.9503855179,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-013"
"RADDL4B-24-014","M-35",NA,"Dog",NA,"=""29-Jan-2024""","date_collected","Masiga","Gasan","Marinduque-Gasan","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.35871898,121.8255082,"speedier",NA,NA,0.9878,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-014"
"RADDL4B-24-015","M-41",NA,"Dog",NA,"=""31-Jan-2024""","date_collected","Tampus","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.44607203,121.8483871,"speedier",NA,NA,0.95,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-015"
"RADDL4B-24-016","M-42",NA,"Dog",NA,"=""31-Jan-2024""","date_collected","San Isidro","Santa Cruz","Marinduque-Santa Cruz","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.52187638,121.937044,"speedier",NA,NA,0.9679,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-016"
"RADDL4B-24-017","M-39",NA,"Dog",NA,"=""25-Jan-2024""","date_collected","Masiga","Gasan","Marinduque-Gasan","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.35871898,121.8255082,"speedier",NA,NA,0.9883,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-017"
"RADDL4B-24-018","M-43",NA,"Dog",NA,"=""01-Feb-2024""","date_collected","Barangay IV","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.25222414,121.9482043,"speedier",NA,NA,0.9708,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-018"
"RADDL4B-24-019","M-47",NA,"Pig",NA,"=""08-Feb-2024""","date_collected","Daykitin","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.27382681,121.9228134,"speedier",NA,NA,0.9885,"Sus scrofa domesticus","Pig","Livestock","Luzon","RADDL4B-24-019"
"RADDL4B-24-021","M-44",NA,"Dog",NA,"=""01-Feb-2024""","date_collected","Tabi","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.45428134,121.8406166,"speedier",NA,NA,0.9721,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-021"
"RADDL4B-24-023","OM-48",NA,"Dog",NA,"=""15-Feb-2024""","date_collected","Canubing I","Calapan City","Oriental Mindoro-Calapan City","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",13.34916389,121.1373121,"speedier",NA,NA,0.9882,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-023"
"RADDL4B-24-026","M-53",NA,"Dog",NA,"=""16-Feb-2024""","date_collected","Bangbangalon","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.43848981,121.8276107,"speedier",NA,NA,0.972,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-026"
"RADDL4B-24-027","M-52",NA,"Dog",NA,"=""14-Feb-2024""","date_collected","Daykitin","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.27382681,121.9228134,"speedier",NA,NA,0.9716,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-027"
"RADDL4B-24-028","M-51",NA,"Dog",NA,"=""14-Feb-2024""","date_collected","Masiga","Gasan","Marinduque-Gasan","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.35871898,121.8255082,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-028"
"RADDL4B-24-029","M-50",NA,"Dog",NA,"=""20-Feb-2024""","date_collected","Caigangan","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.26212226,121.9342731,"speedier",NA,NA,0.9716,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-029"
"RADDL4B-24-030","M-49",NA,"Dog",NA,"=""17-Feb-2024""","date_collected","Barangay I","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.2559971,121.9418071,"speedier",NA,NA,0.9875125712,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-030"
"RADDL4B-24-034","M-55",NA,"Dog",NA,"=""29-Feb-2024""","date_collected","Bamban","Boac","Marinduque-Boac","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.42366341,121.8779105,"speedier",NA,NA,0.9713,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-034"
"RADDL4B-24-035","M-56",NA,"Dog",NA,"=""26-Feb-2024""","date_collected","Masiga","Gasan","Marinduque-Gasan","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.35871898,121.8255082,"speedier",NA,NA,0.9889,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-035"
"RADDL4B-24-037","M-58",NA,"Dog",NA,"=""28-Feb-2024""","date_collected","Buangan","Torrijos","Marinduque-Torrijos","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.31305087,122.0537056,"speedier",NA,NA,0.9718,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-037"
"RADDL4B-24-038","M-59",NA,"Dog",NA,"=""05-Mar-2024""","date_collected","Barangay I","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.2559971,121.9418071,"speedier",NA,NA,0.988,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-038"
"RADDL4B-24-042","R-63",NA,"Dog",NA,"=""12-Feb-2024""","date_collected","Mahabang Baybay","San Agustin","Romblon-San Agustin","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.6389756037373,122.150335754756,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-042"
"RADDL4B-24-043","R-56",NA,"Dog",NA,"=""04-Mar-2024""","date_collected","Camili","Alcantara","Romblon-Alcantara","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.2601674937412,122.042413009168,"speedier",NA,NA,0.9878,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-043"
"RADDL4B-24-046","OM-55",NA,"Dog",NA,"=""10-Mar-2024""","date_collected","Poblacion I","Victoria","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",13.17380713,121.2853345,"speedier",NA,NA,0.9888,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-046"
"RADDL4B-24-048","M-62",NA,"Dog",NA,"=""07-Mar-2024""","date_collected","Daykitin","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.27382681,121.9228134,"speedier",NA,NA,0.9497988602,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-048"
"RADDL4B-24-049","M-63",NA,"Dog",NA,"=""13-Mar-2024""","date_collected","Barangay IV","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.25222414,121.9482043,"speedier",NA,NA,0.9885,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-049"
"RADDL4B-24-051","OM-56",NA,"Dog",NA,"=""26-Mar-2024""","date_collected","Bagumbayan","Roxas","Oriental Mindoro-Roxas","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",12.5902022,121.5209491,"speedier",NA,NA,0.9887,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-051"
"RADDL4B-24-052","OM-57",NA,"Dog",NA,"=""29-Mar-2024""","date_collected","Poblacion","Mansalay","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",12.53483774,121.4385791,"speedier",NA,NA,0.9883506537,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-052"
"RADDL4B-24-053","M-65",NA,"Dog",NA,"=""17-Mar-2024""","date_collected","Barangay 1","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.2559971,121.9418071,"speedier",NA,NA,0.9718,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-053"
"RADDL4B-24-054","M-66",NA,"Dog",NA,"=""20-Mar-2024""","date_collected","Caigangan","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.26212226,121.9342731,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-054"
"RADDL4B-24-055","M-67",NA,"Dog",NA,"=""21-Mar-2024""","date_collected","Barangay 2","Buenavista","Marinduque-Buenavista","Marinduque","Marinduque","MIMIROPA","Mimaropa Region",13.25463205,121.9448458,"speedier",NA,NA,0.9888,"Canis lupus familiaris","Dog","Domestic","Luzon","RADDL4B-24-055"
