"","sample_id","redcap_repeat_instance","ngs_runid","duplicate_id","ngs_rundate","ngs_location","ngs_provider","ngs_submission","ngs_platform","primer_scheme","nanopore_platform","ngs_flowcell","illumina_platform","ngs_prep","ngs_barcode","ngs_library","ngs_analysis_type","ngs_merged_from","total_reads","mapped_reads","mean_depth","stdev_depth","median_depth","minimum_reads","maximum_reads","genomecov_depthx1","genomecov_depthx5","genomecov_depthx20","genomecov_depthx100","negative_control_sample","genbank_accession","consensus_coverage","consensus_fasta","ngs_notes","sample_labid","sample_sequenceid","sample_batchid","apha_sub","apha_rv","sample_tissuetype","sample_buffer","country","hmpcr_n405","rtassay","rtqpcr","lateral_flow_test","fat","drit","diagnostic_result","test_centre","diag_notes"
"251","RADDL4B-24-124","1","rabv_4b_2025_run2","1","14-Jan-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU48941",NA,"Amplicon","barcode66",NA,"Single run",NA,"9975","8901","579.6425578","373.2797657","400","0","1674","11895","11888","11885","11650","No","NA","11800","RADDL4B-24-124__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"252","RADDL4B-24-125","1","rabv_4b_2025_r10_run6","1","3-Jul-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAY28401",NA,"Amplicon","barcode49",NA,"Single run",NA,"8259","7651","382.7361716","429.4233705","257","0","2572","11888","11886","11881","10625","No","NA","11779","RADDL4B-24-125__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"253","RADDL4B-24-127","1","rabv_4b_2025_r10_run6","1","3-Jul-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAY28401",NA,"Amplicon","barcode50",NA,"Single run",NA,"6711","6354","284.2085987","355.758561","177","0","1999","11886","11885","11845","8314","No","NA","11582","RADDL4B-24-127__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"254","RADDL4B-24-129","1","rabv_4b_2025_r10_run6","1","3-Jul-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAY28401",NA,"Amplicon","barcode51",NA,"Single run",NA,"3571","3103","133.1999665","150.6434056","82","0","786","11886","11882","11000","5095","No","NA","8479","RADDL4B-24-129__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"255","RADDL4B-24-130","1","rabv_4b_2025_run2","1","14-Jan-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU48941",NA,"Amplicon","barcode67",NA,"Single run",NA,"2263","2012","98.63568555","84.7735699","69","0","515","11890","11884","11479","4201","No","NA","10603","RADDL4B-24-130__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"256","RADDL4B-24-132","1","rabv_4b_2025_r10_run6","1","3-Jul-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAY28401",NA,"Amplicon","barcode52",NA,"Single run",NA,"1548","1314","63.3790647","66.00215534","37","0","317","11887","11707","8671","2343","No","NA","6860","RADDL4B-24-132__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"257","RADDL4B-24-138","1","RabV_4B_2025_R10_run3","1","24-Mar-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAY28415",NA,"Amplicon","barcode33",NA,"Single run",NA,"44794","42763","2474.174405","1843.791107","2274","0","9859","11920","11896","11893","11881","No","NA","11785","RADDL4B-24-138__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"258","RADDL4B-24-147","1","rabv_4b_2025_r10_run4","1","24-Mar-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAY28415",NA,"Amplicon","barcode49",NA,"Single run",NA,"3690","3416","147.8773885","172.9026938","96","0","982","11886","11883","11464","5798","No","NA","9608","RADDL4B-24-147__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"259","RADDL4B-24-148","1","rabv_4b_2025_r10_run4","1","24-Mar-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAY28415",NA,"Amplicon","barcode50",NA,"Single run",NA,"1931","1822","88.8231646","115.4689646","53","0","674","11886","11881","11066","2614","No","NA","10185","RADDL4B-24-148__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"260","RADDL4B-24-150","1","rabv_4b_2025_r10_run4","1","24-Mar-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAY28415",NA,"Amplicon","barcode51",NA,"Single run",NA,"2469","2265","106.4259135","127.7957316","67","0","695","11886","11881","10789","4384","No","NA","9265","RADDL4B-24-150__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"261","RADDL4B-24-151","1","rabv_4b_2025_r10_run4","1","24-Mar-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAY28415",NA,"Amplicon","barcode52",NA,"Single run",NA,"2969","2712","132.762655","140.9619085","90","0","745","11887","11884","11653","5218","No","NA","10911","RADDL4B-24-151__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"262","RADDL4B-24-153","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode49",NA,"Single run",NA,"19505","17574","669.7204157","646.0687309","418","0","3073","11887","11698","11674","10949","No","NA","11584","RADDL4B-24-153__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"263","RADDL4B-24-154","1","RabV_4B_2025_R10_run3","1","24-Mar-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAY28415",NA,"Amplicon","barcode34",NA,"Single run",NA,"6793","6311","338.9710023","261.2874965","299","0","1594","11891","11886","11870","9782","No","NA","11786","RADDL4B-24-154__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"264","RADDL4B-24-155","1","RabV_4B_2025_R10_run3","1","24-Mar-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAY28415",NA,"Amplicon","barcode35",NA,"Single run",NA,"18439","17290","1055.075511","739.5529433","936","0","3924","11918","11893","11886","11861","No","NA","11785","RADDL4B-24-155__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"265","RADDL4B-24-156","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode50",NA,"Single run",NA,"20745","19075","786.6737345","651.967944","606.5","0","3302","11893","11886","11703","11337","No","NA","11586","RADDL4B-24-156__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"266","RADDL4B-24-157","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode51",NA,"Single run",NA,"11719","10149","468.7921555","342.8856859","373","0","1593","11918","11885","11709","11008","No","NA","11372","RADDL4B-24-157__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"267","RADDL4B-24-161","1","rabv_4b_2025_r10_run6","1","3-Jul-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAY28401",NA,"Amplicon","barcode53",NA,"Single run",NA,"4501","3991","163.9736004","168.5249885","107","0","830","11889","11886","11597","6312","No","NA","9991","RADDL4B-24-161__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"268","RADDL4B-24-162","1","rabv_4b_2025_r10_run6","1","3-Jul-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAY28401",NA,"Amplicon","barcode54",NA,"Single run",NA,"1757","1460","65.99312772","72.7515232","42","0","400","11884","11874","9469","1861","No","NA","6639","RADDL4B-24-162__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"269","RADDL4B-24-173","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode52",NA,"Single run",NA,"9193","8221","319.5109789","370.3958946","201","0","1703","11893","11886","11674","8471","No","NA","11079","RADDL4B-24-173__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"270","RADDL4B-24-174","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode53",NA,"Single run",NA,"14940","13132","504.1869762","465.7569417","384.5","0","2389","11891","11886","11686","10614","No","NA","11383","RADDL4B-24-174__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"271","RADDL4B-24-178","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode54",NA,"Single run",NA,"10279","9048","430.339172","392.6667443","322","0","2235","11894","11893","11881","10597","No","NA","11783","RADDL4B-24-178__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"272","RADDL4B-24-180","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode55",NA,"Single run",NA,"9900","8995","428.0845625","432.254772","289.5","0","2416","11894","11893","11879","10755","No","NA","11794","RADDL4B-24-180__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"273","RADDL4B-24-181","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode56",NA,"Single run",NA,"37193","33947","1459.579031","1384.656563","950.5","0","6844","11897","11893","11886","11514","No","NA","11791","RADDL4B-24-181__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"274","RADDL4B-24-182","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode57",NA,"Single run",NA,"2124","1711","66.4389876","74.8329991","40","0","382","11680","11040","8765","2591","No","NA","5759","RADDL4B-24-182__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"275","RADDL4B-24-183","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode58",NA,"Single run",NA,"10689","9494","335.8346463","485.5517488","190","0","3007","11898","11597","11410","8693","No","NA","11126","RADDL4B-24-183__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"276","RADDL4B-24-184","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode59",NA,"Single run",NA,"9755","8254","323.2110292","316.7913143","229","0","1595","11887","11682","11509","9160","No","NA","11369","RADDL4B-24-184__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"277","RADDL4B-24-185","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode60",NA,"Single run",NA,"10981","9667","429.9861716","333.1311712","379","0","1810","11894","11892","11881","10507","No","NA","11783","RADDL4B-24-185__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"278","RADDL4B-24-186","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode61",NA,"Single run",NA,"10042","8743","356.4979048","289.9891857","316","0","1575","11790","11724","11640","9514","No","NA","11166","RADDL4B-24-186__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"279","RADDL4B-24-187","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode62",NA,"Single run",NA,"19373","17810","725.041066","565.647655","606","0","2867","11896","11893","11882","11134","No","NA","11796","RADDL4B-24-187__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"280","RADDL4B-24-188","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode63",NA,"Single run",NA,"12754","11425","565.3582803","443.4636208","495","0","2462","11893","11893","11881","10364","No","NA","11786","RADDL4B-24-188__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"281","RADDL4B-25-005","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode64",NA,"Single run",NA,"12109","10813","397.880238","441.833745","249","0","2504","11693","11682","11669","9843","No","NA","11380","RADDL4B-25-005__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"282","RADDL4B-25-006","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode65",NA,"Single run",NA,"14080","12691","476.8829199","573.649647","257","0","3010","11697","11695","11671","10573","No","NA","11379","RADDL4B-25-006__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"283","RADDL4B-25-008","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode66",NA,"Single run",NA,"10630","9060","356.1083641","398.0274817","270","0","2376","11893","11885","11677","9922","No","NA","11382","RADDL4B-25-008__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"284","RADDL4B-25-009","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode67",NA,"Single run",NA,"8213","7120","287.9882668","296.1742101","194","0","1451","11800","11682","11670","8747","No","NA","11112","RADDL4B-25-009__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"285","RADDL4B-25-017","1","rabv_4b_2025_r10_run5","1","29-May-2025","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAZ08077",NA,"Amplicon","barcode69",NA,"Single run",NA,"24384","22488","878.1112135","1319.698079","404","0","7216","11893","11890","11886","11393","No","NA","11776","RADDL4B-25-017__rabv_4b_2025_r10_run4__instance1.fasta",NA,NA,NA,NA,NA,NA,"Other","Unknown","PHL: Philippines","NA","Unknown",NA,"NA","NA","NA",NA,"Other",NA
"286","RADDL5-005","2","run1_21","2","26/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion",NA,NA,"Amplicon","barcode02",NA,"Single run",NA,"242600","242600","8922.323165","4048.767056","8460","0","20137","11895","11890","11884","11713","No",NA,"11800","RADDL5-005__run1_21__instance2.fasta",NA,"33","RADDL5-005",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"287","REGION_5_2018-50","1","workshop2","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK63400",NA,"Amplicon","NB08",NA,"Single run",NA,"32442","31865",NA,NA,NA,NA,NA,"11872.34",NA,"11657.564","11597.904","No","MN726852","11653","REGION_5_2018-50__workshop2__instance1.fasta","workshop training","14","REGION_5_2018-50",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"288","REGION_5_2018-100","1","workshop2","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK63400",NA,"Amplicon","NB07",NA,"Single run",NA,"24217","24127",NA,NA,NA,NA,NA,"11860.408",NA,"11657.564","11430.856","No","MN726860","11653","REGION_5_2018-100__workshop2__instance1.fasta","workshop training","10","REGION_5_2018-100",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"289","REGION_5_2018-304","1","ritm_archive2-nb22","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK63189",NA,"Amplicon","NB13",NA,"Single run",NA,"4055","4003",NA,NA,NA,NA,NA,"11860.408",NA,"11657.564","9020.592","No","MN726876","11653","REGION_5_2018-304__ritm_archive2_nb22__instance1.fasta",NA,"A5","REGION_5_2018-304",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,NA,"Positive","Positive","RITM",NA
"290","REGION_5_2018-311","1","ritm_archive2-nb22","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK63189",NA,"Amplicon","NB14",NA,"Single run",NA,"2737","2691",NA,NA,NA,NA,NA,"11812.68",NA,"11657.564","7875.12","No","MN726875","11653","REGION_5_2018-311__ritm_archive2_nb22__instance1.fasta",NA,"A6","REGION_5_2018-311",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,NA,"Positive","Positive","RITM",NA
"291","REGION_5_2019-1","1","workshop2","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK63400",NA,"Amplicon","NB06",NA,"Single run",NA,"53435","53278",NA,NA,NA,NA,NA,"11872.34",NA,"11657.564","11657.564","No","MN726880","11653","REGION_5_2019-1__workshop2__instance1.fasta","workshop training","6","REGION_5_2019-1",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"292","REGION_5_2019-13","1","workshop2","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK63400",NA,"Amplicon","NB05",NA,"Single run",NA,"18539","18457",NA,NA,NA,NA,NA,"11860.408",NA,"11657.564","11597.904","No","MN726842","11653","REGION_5_2019-13__workshop2__instance1.fasta","workshop training","3","REGION_5_2019-13",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"293","Z-04-421","1","run2_22","1","26/10/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03395",NA,"Amplicon","barcode41",NA,"Single run",NA,"107835","107835","3423.067801","3242.160124","2379","0","9549","11396","11190","10668","9187","No","NA","10087","Z-04-421__run2_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"294","Z-04-664","1","run2_22","1","26/10/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03395",NA,"Amplicon","barcode42",NA,"Single run",NA,"131393","131393","4212.445106","3686.17364","3427.5","0","15042","11184","10930","10921","10625","No","NA","10718","Z-04-664__run2_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"295","Z-05-96","1","run2_22","1","26/10/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03395",NA,"Amplicon","barcode43",NA,"Single run",NA,"101819","101819","3286.011398","2294.038008","3127","0","9751","11885","11675","11660","10914","No","NA","11343","Z-05-96__run2_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"296","Z-05-102","1","run2_22","1","26/10/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03395",NA,"Amplicon","barcode46",NA,"Single run",NA,"96098","96098","3107.89943","2323.233004","2757","0","10550","11887","11885","11474","11210","No","NA","11351","Z-05-102__run2_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"297","Z-05-191","1","run2_22","1","26/10/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03395",NA,"Amplicon","barcode44",NA,"Single run",NA,"92572","92572","2985.76408","2230.209214","2894.5","0","8836","11691","11477","11351","10567","No","NA","11113","Z-05-191__run2_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"298","Z-05-557","1","run2_22","1","26/10/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03395",NA,"Amplicon","barcode45",NA,"Single run",NA,"169873","169873","5509.624958","3569.408237","5122.5","0","16183","11891","11886","11797","11682","No","NA","11541","Z-05-557__run2_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"299","Z-06-39","1","run4_22","1","15/11/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43236",NA,"Amplicon","barcode81",NA,"Single run",NA,"71041","71041","2284.438233","1108.141629","2110","0","5400","11890","11888","11887","11684","No","NA","11801","Z-06-39__run4_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"300","Z-06-150","1","run4_22","1","15/11/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43236",NA,"Amplicon","barcode82",NA,"Single run",NA,"49479","49479","1570.11817","1033.574897","1522","0","4483","11714","11692","11362","11218","No","NA","11210","Z-06-150__run4_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"301","Z-06-295","1","run4_22","1","15/11/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43236",NA,"Amplicon","barcode83",NA,"Single run",NA,"52534","52534","1675.992876","1012.919906","1584.5","0","4611","11886","11885","11676","11458","No","NA","11602","Z-06-295__run4_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"302","Z-07-07","1","run4_22","1","15/11/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43236",NA,"Amplicon","barcode84",NA,"Single run",NA,"52118","52118","1675.670801","997.904847","1593","0","4629","11891","11884","11676","11425","No","NA","11596","Z-07-07__run4_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"303","Z-07-22","1","run4_22","1","15/11/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43236",NA,"Amplicon","barcode85",NA,"Single run",NA,"64076","64076","2057.287798","1286.635726","2039.5","0","5622","11886","11884","11677","11673","No","NA","10053","Z-07-22__run4_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"304","Z-07-38","1","run4_22","1","15/11/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43236",NA,"Amplicon","barcode86",NA,"Single run",NA,"29717","29717","1167.371857","532.250347","1102.5","0","2785","11897","11886","11885","11675","No","NA","11804","Z-07-38__run4_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"305","Z-07-222","1","run4_22","1","15/11/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43236",NA,"Amplicon","barcode87",NA,"Single run",NA,"52964","52964","1691.206336","1382.715645","1592","0","5762","11691","11481","10707","9765","No","NA","10373","Z-07-222__run4_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
